
Grid number = 11
total number of knots: 50682
sampled configurations = 8000
 
Sampled knots = $0_1$ = 6273 $3_1$ = 1133 $4_1$ = 239 $5_1$ = 95 $5_2$ = 136 $6_1$ = 18 $6_2$ = 19 $6_3$ = 11 $7_1$ = 0 $7_2$ = 6 $7_3$ = 6 $7_4$ = 1 $7_5$ = 1 $7_6$ = 3 $7_7$ = 1 $8_1$ = 0 $8_2$ = 0 $8_3$ = 0 $8_4$ = 0 $8_5$ = 0 $8_6$ = 0 $8_7$ = 0 $8_8$ = 1 $8_9$ = 0 $8_10$ = 0 $8_11$ = 2 $8_12$ = 0 $8_13$ = 0 $8_14$ = 1 $8_15$ = 0 $8_16$ = 1 $8_17$ = 0 $8_18$ = 0 $8_19$ = 8 $8_20$ = 7 $8_21$ = 2 $other$ = 36
Total knots = $0_1$ = 36188 $3_1$ = 8838 $4_1$ = 2046 $5_1$ = 867 $5_2$ = 1242 $6_1$ = 219 $6_2$ = 256 $6_3$ = 125 $7_1$ = 17 $7_2$ = 31 $7_3$ = 44 $7_4$ = 19 $7_5$ = 51 $7_6$ = 32 $7_7$ = 18 $8_1$ = 3 $8_2$ = 1 $8_3$ = 0 $8_4$ = 3 $8_5$ = 2 $8_6$ = 2 $8_7$ = 5 $8_8$ = 7 $8_9$ = 3 $8_10$ = 6 $8_11$ = 5 $8_12$ = 4 $8_13$ = 3 $8_14$ = 8 $8_15$ = 3 $8_16$ = 2 $8_17$ = 0 $8_18$ = 0 $8_19$ = 70 $8_20$ = 130 $8_21$ = 59 $other$ = 373
 22842,   5239,   1510,   0,   360,   83,   42,   33,   0,   6,   0,   0,   0,   9,   8,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   24,   29,   22,  
 5038,   1231,   0,   463,   434,   0,   69,   52,   0,   0,   0,   1,   11,   4,   2,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   138,  
 1458,   0,   142,   0,   0,   70,   95,   0,   0,   0,   0,   0,   0,   3,   7,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0,   9,  
 0,   469,   0,   38,   156,   0,   0,   0,   8,   0,   16,   0,   5,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   0,   2,   0,   0,   0,   0,   1,   0,   0,   0,   44,   0,   2,   9,  
 376,   456,   0,   190,   51,   0,   0,   0,   0,   8,   10,   9,   24,   5,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   2,   0,   1,   5,   2,   0,   0,   0,   0,   35,   0,   2,  
 50,   0,   69,   0,   0,   20,   18,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   11,  
 41,   47,   59,   0,   0,   22,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   1,   0,   0,   1,   0,   1,   0,   0,   1,   0,   0,   0,   0,   0,   0,   8,   6,  
 36,   53,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   15,   0,   2,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 17,   0,   0,   0,   28,   0,   0,   0,   0,   0,   6,   0,   5,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   8,  
 0,   0,   0,   19,   30,   0,   0,   0,   8,   4,   0,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  
 0,   3,   0,   0,   4,   0,   0,   0,   0,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,  
 0,   4,   0,   3,   2,   0,   0,   0,   1,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,  
 5,   8,   6,   0,   7,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   0,   4,  
 3,   3,   4,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   4,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
