Grid number = 9
total number of knots: 39837
sampled configurations = 8000
 
Sampled knots = $0_1$ = 7052 $3_1$ = 727 $4_1$ = 122 $5_1$ = 33 $5_2$ = 38 $6_1$ = 10 $6_2$ = 6 $6_3$ = 0 $7_1$ = 0 $7_2$ = 0 $7_3$ = 1 $7_4$ = 0 $7_5$ = 0 $7_6$ = 1 $7_7$ = 0 $8_1$ = 0 $8_2$ = 0 $8_3$ = 0 $8_4$ = 0 $8_5$ = 0 $8_6$ = 0 $8_7$ = 0 $8_8$ = 0 $8_9$ = 0 $8_10$ = 0 $8_11$ = 0 $8_12$ = 0 $8_13$ = 0 $8_14$ = 0 $8_15$ = 0 $8_16$ = 0 $8_17$ = 0 $8_18$ = 0 $8_19$ = 5 $8_20$ = 1 $8_21$ = 0 $other$ = 4
Total knots = $0_1$ = 32670 $3_1$ = 5231 $4_1$ = 954 $5_1$ = 322 $5_2$ = 402 $6_1$ = 75 $6_2$ = 64 $6_3$ = 14 $7_1$ = 7 $7_2$ = 4 $7_3$ = 1 $7_4$ = 4 $7_5$ = 0 $7_6$ = 1 $7_7$ = 3 $8_1$ = 0 $8_2$ = 0 $8_3$ = 0 $8_4$ = 0 $8_5$ = 0 $8_6$ = 0 $8_7$ = 0 $8_8$ = 0 $8_9$ = 0 $8_10$ = 0 $8_11$ = 0 $8_12$ = 0 $8_13$ = 0 $8_14$ = 0 $8_15$ = 0 $8_16$ = 0 $8_17$ = 0 $8_18$ = 0 $8_19$ = 20 $8_20$ = 12 $8_21$ = 5 $other$ = 48
 20903,   3678,   757,   0,   136,   15,   13,   5,   0,   2,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,   2,   1,  
 3655,   458,   0,   181,   150,   0,   15,   7,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   30,  
 873,   0,   18,   0,   0,   30,   20,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   188,   0,   7,   63,   0,   0,   0,   5,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   15,   0,   1,   0,  
 130,   122,   0,   56,   6,   0,   0,   0,   0,   1,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   5,   0,   0,  
 35,   0,   41,   0,   0,   10,   10,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   3,  
 15,   18,   14,   0,   0,   10,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   2,   3,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,   0,  
